,asset,sim_name,scen_id,std_unit,w_sharp,sharp_ratio_3m,sharp_ratio_6m,sharp_ratio_1y,sharp_ratio_2y,sharp_ratio_3y,tot_pnl_3m,tot_pnl_6m,tot_pnl_1y,tot_pnl_2y,tot_pnl_3y,tot_cost_3m,tot_cost_6m,tot_cost_1y,tot_cost_2y,tot_cost_3y,par_name0,par_value0,par_name1,par_value1,par_name2,par_value2,par_name3,par_value3,par_name4,par_value4,freq,channels,ma_chan,price_mode,lookbacks,ratios,trend_factor,lot_size,min_rng,vol_ratio,volumes
305,ZC,DTvec_pct25_180214,82,550.515,1.66497,1.78688,2.15477,1.84088,1.24416,1.20424,37.6,91.8,159.6,232.0,238.0,5.6,9.8,19.8,38.8,43.2,param,"[0.5, 2, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,2,0.5,0.5,100,0.0035,"[0.0, 1.0]",[1]
306,ZC,DTvec_pct10_180214,80,558.83,1.661704,2.48372,2.44178,1.86802,1.06535,1.04829,56.0,108.2,164.4,202.8,211.4,5.6,9.8,20.0,40.0,44.4,param,"[0.5, 2, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,2,0.5,0.5,100,0.0035,"[0.0, 1.0]",[1]
307,ZC,DTvec_pct25_180214,74,538.446,1.638676,1.86065,2.19526,1.81374,1.18532,1.12808,38.6,91.6,153.8,215.0,217.2,6.8,11.8,25.2,50.4,56.4,param,"[0.4, 2, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,2,0.4,0.5,100,0.0035,"[0.0, 1.0]",[1]
308,ZC,DTvec_pct45_180214,82,535.464,1.585624,2.11565,2.623,1.7266,0.92596,0.923954,45.4,111.6,145.6,173.6,183.6,5.6,9.8,21.0,42.0,46.4,param,"[0.5, 2, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,2,0.5,0.5,100,0.0035,"[0.0, 1.0]",[1]
309,ZC,DTvec_pct10_180214,72,547.121,1.5664804,2.53038,2.31772,1.77569,0.981651,0.949713,55.8,100.6,153.0,182.6,187.4,6.8,11.8,25.4,51.6,57.6,param,"[0.4, 2, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,2,0.4,0.5,100,0.0035,"[0.0, 1.0]",[1]
310,ZC,DTvec_pct25_180214,71,539.093,1.554844,1.71978,1.82686,1.9529,1.02078,0.908557,35.2,76.8,165.8,187.0,176.8,6.8,12.2,24.0,50.0,56.0,param,"[0.35, 2, 0.5, 0.0]",chan,21,mode,TP,,0,,0,1,21,0,TP,2,0.35,0.5,100,0.0035,"[0.0, 1.0]",[1]
311,ZC,DTvec_pct25_180214,69,542.669,1.5455584,2.44495,2.07905,1.95174,0.872631,0.820547,52.6,90.2,166.8,166.4,166.0,6.8,12.2,24.4,52.0,58.0,param,"[0.35, 2, 0.5, 0.0]",chan,11,mode,TP,,0,,0,1,11,0,TP,2,0.35,0.5,100,0.0035,"[0.0, 1.0]",[1]
312,ZC,DTvec_dchan_180214,151,513.455,1.533898,1.65694,2.21715,1.54462,1.18155,1.19069,35.2,91.4,125.4,211.6,227.4,6.4,10.6,22.0,43.2,47.6,param,"[0.4, 2, 0.5, 0.0]",chan,21,mode,TP,,0,,0,1,21,0,TP,2,0.4,0.5,100,0.0035,"[0.0, 1.0]",[1]
313,ZC,DTvec_dchan_180214,164,559.061,1.523968,2.48372,2.18006,1.69691,1.02298,1.00731,56.0,101.6,150.0,195.6,204.0,5.6,9.8,20.0,39.6,44.0,param,"[0.5, 2, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,2,0.5,0.5,100,0.0035,"[0.0, 1.0]",[1]
314,ZC,DTvec_pct10_180214,69,544.591,1.522094,2.44495,2.0156,1.94951,0.847925,0.793762,52.6,87.2,167.2,158.0,157.0,6.8,12.2,24.2,51.2,57.2,param,"[0.35, 2, 0.5, 0.0]",chan,11,mode,TP,,0,,0,1,11,0,TP,2,0.35,0.5,100,0.0035,"[0.0, 1.0]",[1]
315,ZC,DTvec_pct10_180214,76,557.582,1.518524,2.02523,1.93734,1.70822,1.11942,1.1144,45.8,87.0,150.0,212.0,223.6,6.4,11.4,22.8,45.2,50.0,param,"[0.45, 2, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,2,0.45,0.5,100,0.0035,"[0.0, 1.0]",[1]
316,ZC,DTvec_pct10_180214,82,555.146,1.516828,2.22126,2.06008,1.52127,1.24076,1.2845,45.6,90.2,133.0,232.8,256.2,5.6,9.8,19.8,38.0,42.0,param,"[0.5, 2, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,2,0.5,0.5,100,0.0035,"[0.0, 1.0]",[1]
317,ZC,DTvec_pct25_180214,78,550.852,1.507708,1.31905,1.64116,1.66684,1.28185,1.25509,28.6,71.8,144.6,238.0,247.0,6.4,11.4,22.6,44.0,48.8,param,"[0.45, 2, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,2,0.45,0.5,100,0.0035,"[0.0, 1.0]",[1]
318,ZC,DTvec_pct10_180214,74,545.888,1.49667,2.28053,2.06429,1.49821,1.21132,1.11621,46.6,89.0,128.8,220.8,216.0,6.8,11.8,25.2,49.6,55.6,param,"[0.4, 2, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,2,0.4,0.5,100,0.0035,"[0.0, 1.0]",[1]
319,ZC,DTvec_dchan_180214,166,515.012,1.48021,2.22126,2.20691,1.42206,1.17501,1.2257,45.6,89.2,115.8,212.6,236.0,5.6,9.8,20.0,38.0,42.0,param,"[0.5, 2, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,2,0.5,0.5,100,0.0035,"[0.0, 1.0]",[1]
320,ZC,DTvec_dchan_180214,141,536.993,1.4624188,2.44495,2.02734,1.89149,0.750887,0.690817,52.6,89.6,160.6,138.8,135.6,6.8,12.2,24.2,51.2,57.2,param,"[0.35, 2, 0.5, 0.0]",chan,11,mode,TP,,0,,0,1,11,0,TP,2,0.35,0.5,100,0.0035,"[0.0, 1.0]",[1]
321,ZC,DTvec_pct45_180214,78,539.272,1.4451708,1.70354,2.12686,1.55427,0.995227,1.00415,36.8,92.0,132.0,187.8,200.8,6.4,11.4,23.8,47.2,52.0,param,"[0.45, 2, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,2,0.45,0.5,100,0.0035,"[0.0, 1.0]",[1]
322,ZC,DTvec_dchan_180214,23,517.633,1.4209464,2.50662,2.42336,1.58836,0.752326,0.840424,53.2,99.4,130.0,135.6,161.0,4.8,8.6,17.6,36.4,39.6,param,"[0.7, 0, 0.5, 0.0]",chan,21,mode,TP,,0,,0,1,21,0,TP,0,0.7,0.5,100,0.0035,"[0.0, 1.0]",[1]
323,ZC,DTvec_pct25_180214,75,544.569,1.417868,1.24906,1.63608,1.64176,1.08487,1.09929,27.0,70.6,140.8,197.4,213.2,6.4,11.0,22.2,44.4,48.8,param,"[0.4, 2, 0.5, 0.0]",chan,21,mode,TP,,0,,0,1,21,0,TP,2,0.4,0.5,100,0.0035,"[0.0, 1.0]",[1]
324,ZC,DTvec_dchan_180214,156,561.569,1.414758,2.02523,1.77687,1.54292,1.10554,1.10027,45.8,83.4,137.0,210.2,221.6,6.4,11.4,22.8,44.8,49.6,param,"[0.45, 2, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,2,0.45,0.5,100,0.0035,"[0.0, 1.0]",[1]
325,ni,DTasym_180214,93,1313.67,1.4287736,1.35625,2.04717,1.58345,0.964899,0.991384,8230.0,25590.0,32890.0,43050.0,58690.0,310.0,610.0,1210.0,2430.0,3160.0,param,"[0.3, 4, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,4,0.3,0.5,1,0.0035,"[1.0, 0.0]",[1]
326,ni,DTvec_180214,157,1369.89,1.2043892,1.42013,1.84595,1.40766,0.680338,0.832766,8790.0,24230.0,30490.0,30590.0,49490.0,270.0,530.0,1090.0,2230.0,2880.0,param,"[0.45, 4, 0.5, 0.0]",machan,0,mode,TP,,0,,0,1,0,0,TP,4,0.45,0.5,1,0.0035,"[1.0, 0.0]",[1]
327,ni,DTvec_180214,108,1270.27,1.156464,2.27866,2.02233,1.01221,0.867785,1.22705,13310.0,23230.0,20330.0,36110.0,70580.0,670.0,1270.0,2610.0,5070.0,6480.0,param,"[0.4, 2, 0.5, 0.0]",machan,0,mode,HL,,0,,0,1,0,0,HL,2,0.4,0.5,1,0.0035,"[1.0, 0.0]",[1]
328,ni,DTasym_180214,110,1312.51,1.0652716,-0.0206366,1.8639,1.44896,0.282269,0.418219,-110.0,22570.0,30070.0,12550.0,24380.0,170.0,250.0,490.0,1010.0,1480.0,param,"[0.5, 4, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,4,0.5,0.5,1,0.0035,"[1.0, 0.0]",[1]
329,ni,DTasym_180214,1,1343.61,1.0648138,0.778226,0.885069,1.11323,1.10627,1.07211,5270.0,11210.0,23650.0,46810.0,62510.0,590.0,1110.0,1970.0,3910.0,5160.0,param,"[0.5, 0, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,0,0.5,0.5,1,0.0035,"[1.0, 0.0]",[1]
330,ni,DTasym_180214,61,1312.02,1.0543696,1.57832,2.3394,0.92986,0.536364,0.69334,9970.0,27410.0,19290.0,23910.0,41970.0,830.0,1430.0,2850.0,5510.0,7160.0,param,"[0.25, 2, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,2,0.25,0.5,1,0.0035,"[1.0, 0.0]",[1]
331,ni,DTasym_180214,92,1295.46,1.017322,-0.964029,1.35161,1.23662,0.63088,0.835299,-5870.0,16650.0,25330.0,28290.0,49940.0,470.0,770.0,1410.0,2830.0,3720.0,param,"[0.3, 4, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,4,0.3,0.5,1,0.0035,"[1.0, 0.0]",[1]
332,ni,DTasym_180214,84,1376.3,1.0014028,0.982319,1.78843,0.960873,0.648419,0.954546,6970.0,22510.0,20910.0,29050.0,57960.0,750.0,1310.0,2530.0,4910.0,6240.0,param,"[0.2, 4, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,4,0.2,0.5,1,0.0035,"[1.0, 0.0]",[1]
333,ni,DTasym_180214,94,1360.78,0.9849416,-0.962295,1.53284,1.28881,0.407124,0.671163,-6330.0,19670.0,27730.0,18550.0,40540.0,470.0,770.0,1450.0,3070.0,4000.0,param,"[0.3, 4, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,4,0.3,0.5,1,0.0035,"[1.0, 0.0]",[1]
334,ni,DTasym_180214,73,1350.28,0.9756384,0.407137,1.11047,0.626231,1.25763,1.42306,2550.0,14050.0,13370.0,54350.0,82610.0,510.0,890.0,1690.0,2990.0,3920.0,param,"[0.4, 2, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,2,0.4,0.5,1,0.0035,"[1.0, 0.0]",[1]
335,ni,DTasym_180214,60,1320.22,0.9705524,1.64491,1.83541,0.842647,0.666029,0.804783,10610.0,21710.0,17590.0,28530.0,47380.0,910.0,1670.0,3210.0,6270.0,8160.0,param,"[0.25, 2, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,2,0.25,0.5,1,0.0035,"[1.0, 0.0]",[1]
336,ni,DTvec_180214,156,1309.34,0.9538764,-0.297806,1.49524,1.07378,0.563291,0.892558,-1710.0,18630.0,22230.0,24530.0,51780.0,350.0,610.0,1250.0,2470.0,3240.0,param,"[0.45, 4, 0.5, 0.0]",machan,0,mode,HL,,0,,0,1,0,0,HL,4,0.45,0.5,1,0.0035,"[1.0, 0.0]",[1]
337,ni,DTasym_180214,77,1363.73,0.952274,0.42184,0.60639,1.02631,1.05118,1.30719,2790.0,8070.0,22130.0,46330.0,76330.0,410.0,790.0,1270.0,2570.0,3340.0,param,"[0.45, 2, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,2,0.45,0.5,1,0.0035,"[1.0, 0.0]",[1]
338,ni,DTvec_180214,162,1390.23,0.9399688,1.26469,1.616,1.06862,0.473302,0.681608,7890.0,21590.0,23490.0,21390.0,40720.0,270.0,530.0,1130.0,2150.0,2840.0,param,"[0.5, 4, 0.5, 0.0]",machan,0,mode,HL,,0,,0,1,0,0,HL,4,0.5,0.5,1,0.0035,"[1.0, 0.0]",[1]
339,ni,DTasym_180214,0,1364.6,0.929886,0.0467049,1.02795,0.919987,0.890753,0.920264,330.0,13050.0,19850.0,38590.0,54720.0,710.0,1230.0,2250.0,4470.0,5800.0,param,"[0.5, 0, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,0,0.5,0.5,1,0.0035,"[1.0, 0.0]",[1]
340,ni,DTvec_180214,109,1294.87,0.9086864,1.29092,1.79623,0.627631,0.74597,1.20161,7750.0,20910.0,12850.0,31770.0,69830.0,670.0,1190.0,2410.0,4590.0,5800.0,param,"[0.4, 2, 0.5, 0.0]",machan,0,mode,TP,,0,,0,1,0,0,TP,2,0.4,0.5,1,0.0035,"[1.0, 0.0]",[1]
341,ni,DTasym_180214,74,1357.09,0.8620512,0.666662,1.30046,0.656643,0.848255,1.1439,4230.0,16210.0,14090.0,36130.0,65860.0,550.0,970.0,1890.0,3630.0,4680.0,param,"[0.4, 2, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,2,0.4,0.5,1,0.0035,"[1.0, 0.0]",[1]
342,ni,DTasym_180214,107,1385.04,0.840182,0.654897,1.11881,1.14934,0.39171,0.550339,3830.0,14870.0,25170.0,17630.0,32450.0,170.0,370.0,610.0,1130.0,1600.0,param,"[0.45, 4, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,4,0.45,0.5,1,0.0035,"[1.0, 0.0]",[1]
343,ni,DTasym_180214,72,1355.37,0.8255744,0.619538,1.2432,0.536154,0.906182,1.16195,3850.0,15390.0,11490.0,38650.0,66900.0,550.0,970.0,1890.0,3550.0,4560.0,param,"[0.4, 2, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,2,0.4,0.5,1,0.0035,"[1.0, 0.0]",[1]
344,ni,DTasym_180214,2,1381.15,0.8159144,-0.894243,0.650002,0.84211,0.872675,1.13064,-6370.0,8310.0,18390.0,37870.0,67100.0,750.0,1270.0,2290.0,4550.0,5840.0,param,"[0.5, 0, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,0,0.5,0.5,1,0.0035,"[1.0, 0.0]",[1]
345,ni,DT3sp_180214,126,1399.58,2.171026,3.14393,3.21077,1.98875,1.83343,1.7355,20330.0,40410.0,44010.0,78910.0,104400.0,1290.0,2430.0,5330.0,10470.0,13960.0,param,"[0.2, 8, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,8,0.2,0.5,1,0.0035,"[1.0, 0.0]",[1]
346,ni,DT3sp_180214,75,1478.61,2.120678,2.54505,2.70209,2.40429,1.54636,1.50608,19170.0,38030.0,56210.0,68130.0,87890.0,150.0,330.0,610.0,1310.0,1680.0,param,"[0.7, 4, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,4,0.7,0.5,1,0.0035,"[1.0, 0.0]",[1]
347,ni,DT3sp_180214,127,1380.2,2.093646,2.81292,4.18913,1.85996,1.27959,1.39588,17530.0,49910.0,40590.0,56430.0,83630.0,1130.0,1950.0,4530.0,9030.0,12000.0,param,"[0.2, 8, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,8,0.2,0.5,1,0.0035,"[1.0, 0.0]",[1]
348,ni,DT4sp_180214,91,1398.75,1.91734,3.25967,3.19418,1.89498,1.30128,1.29281,21210.0,38850.0,41910.0,56710.0,78150.0,1290.0,2550.0,5530.0,11430.0,15200.0,param,"[0.2, 8, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,8,0.2,0.5,1,0.0035,"[1.0, 0.0]",[1]
349,ni,DT4sp_180214,96,1339.95,1.862466,2.31826,2.87913,2.05271,1.16389,1.45692,15110.0,34990.0,43490.0,52150.0,88580.0,930.0,1630.0,3610.0,7670.0,9960.0,param,"[0.3, 8, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,8,0.3,0.5,1,0.0035,"[1.0, 0.0]",[1]
350,ni,DT3sp_180214,124,1254.47,1.847698,3.93359,3.77855,1.50592,1.22405,1.17143,20930.0,41630.0,29870.0,50270.0,67340.0,1370.0,2550.0,5730.0,11270.0,14880.0,param,"[0.15, 8, 0.5, 0.5]",machan,40,mode,HL,,0,,0,1,0,40,HL,8,0.15,0.5,1,0.0035,"[1.0, 0.0]",[1]
351,ni,DT3sp_180214,80,1429.01,1.845268,2.10767,2.43086,2.1983,1.19944,1.13374,14670.0,32930.0,49670.0,51930.0,65120.0,190.0,370.0,610.0,1150.0,1480.0,param,"[0.8, 4, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,4,0.8,0.5,1,0.0035,"[1.0, 0.0]",[1]
352,ni,DTsplit_180214,167,1471.71,1.82159,2.71823,2.74175,2.01247,1.17063,1.13968,19630.0,39210.0,46830.0,53370.0,68010.0,130.0,290.0,790.0,1610.0,2220.0,param,"[0.5, 4, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,4,0.5,0.5,1,0.0035,"[1.0, 0.0]",[1]
353,ni,DT3sp_180214,77,1472.54,1.770184,1.7437,2.301,1.93918,1.33578,1.43598,12930.0,32050.0,45150.0,58530.0,83110.0,190.0,330.0,650.0,1350.0,1720.0,param,"[0.7, 4, 0.5, 0.5]",machan,40,mode,TP,,0,,0,1,0,40,TP,4,0.7,0.5,1,0.0035,"[1.0, 0.0]",[1]
354,ni,DT3sp_180214,81,1446.93,1.769596,1.64349,2.31646,2.23489,1.03087,1.11345,11550.0,31570.0,51130.0,44790.0,63730.0,150.0,290.0,490.0,950.0,1280.0,param,"[0.8, 4, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,4,0.8,0.5,1,0.0035,"[1.0, 0.0]",[1]
355,ni,DT3sp_180214,122,1319.03,1.745934,2.87809,3.02807,1.40824,1.44256,1.29017,17350.0,35850.0,29370.0,60050.0,74540.0,1290.0,2470.0,5530.0,10750.0,14240.0,param,"[0.15, 8, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,8,0.15,0.5,1,0.0035,"[1.0, 0.0]",[1]
356,ni,DT3sp_180214,146,1371.04,1.607722,1.7954,2.52143,1.72847,1.03012,1.15097,11530.0,32590.0,37470.0,43470.0,64680.0,150.0,250.0,570.0,1230.0,1640.0,param,"[0.5, 8, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,8,0.5,0.5,1,0.0035,"[1.0, 0.0]",[1]
357,ni,DT4sp_180214,92,1382.39,1.575052,2.08017,2.51744,1.53493,1.14398,1.21358,14890.0,31190.0,33550.0,50510.0,73040.0,1070.0,2070.0,4530.0,9230.0,12040.0,param,"[0.2, 8, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,8,0.2,0.5,1,0.0035,"[1.0, 0.0]",[1]
358,ni,DT4sp_180214,97,1360.72,1.5726472,2.00969,2.44334,1.81314,0.896808,1.21587,13070.0,30790.0,39010.0,39630.0,73410.0,830.0,1430.0,3130.0,6590.0,8400.0,param,"[0.3, 8, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,8,0.3,0.5,1,0.0035,"[1.0, 0.0]",[1]
359,ni,DT4sp_180214,90,1404.58,1.533452,1.65979,1.6139,1.62685,1.39983,1.30641,11190.0,20510.0,36130.0,61310.0,79520.0,1650.0,3230.0,6570.0,13430.0,18200.0,param,"[0.2, 8, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,8,0.2,0.5,1,0.0035,"[1.0, 0.0]",[1]
360,ni,DT3sp_180214,103,1462.31,1.5283124,2.22303,1.82639,1.92419,0.983396,1.05644,15790.0,25150.0,44490.0,42710.0,60470.0,70.0,130.0,250.0,630.0,880.0,param,"[1.2, 4, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,4,1.2,0.5,1,0.0035,"[1.0, 0.0]",[1]
361,ni,DTsplit_180214,130,1332.0,1.504234,1.41028,2.15957,1.60249,1.07831,1.14556,9570.0,25630.0,33750.0,46470.0,67720.0,1130.0,2270.0,4490.0,8950.0,11480.0,param,"[0.2, 4, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,4,0.2,0.5,1,0.0035,"[1.0, 0.0]",[1]
362,ni,DTsplit_180214,138,1365.8,1.49551,1.28343,1.89683,1.62211,1.16825,1.30913,8310.0,23330.0,35030.0,51290.0,78280.0,1010.0,1950.0,3850.0,7710.0,9920.0,param,"[0.3, 4, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,4,0.3,0.5,1,0.0035,"[1.0, 0.0]",[1]
363,ni,DT3sp_180214,82,1439.29,1.4953612,1.63546,2.22394,1.65617,0.970263,0.973612,11310.0,29950.0,37690.0,42130.0,55760.0,190.0,330.0,610.0,1150.0,1480.0,param,"[0.8, 4, 0.5, 0.5]",machan,40,mode,HL,,0,,0,1,0,40,HL,4,0.8,0.5,1,0.0035,"[1.0, 0.0]",[1]
364,ni,DT4sp_180214,94,1312.6,1.46451,2.47885,2.22837,1.36696,1.18013,1.10571,16330.0,26290.0,28370.0,51270.0,65820.0,1190.0,2310.0,4810.0,9630.0,12680.0,param,"[0.2, 8, 0.5, 0.5]",machan,40,mode,HL,,0,,0,1,0,40,HL,8,0.2,0.5,1,0.0035,"[1.0, 0.0]",[1]
365,ni,DTvec_pct45_180214,107,1084.14,1.797446,2.15535,2.30367,2.2483,1.09348,1.02147,9150.0,23300.0,38540.0,39050.0,47220.0,160.0,310.0,610.0,1320.0,1720.0,param,"[0.45, 4, 0.5, 0.0]",chan,21,mode,TP,,0,,0,1,21,0,TP,4,0.45,0.5,1,0.0035,"[0.0, 1.0]",[1]
366,ni,DTvec_pct25_180214,105,1107.81,1.650788,1.67195,2.12398,1.8994,1.16558,1.11719,7820.0,22240.0,33270.0,42340.0,53210.0,160.0,310.0,630.0,1310.0,1720.0,param,"[0.45, 4, 0.5, 0.0]",chan,11,mode,TP,,0,,0,1,11,0,TP,4,0.45,0.5,1,0.0035,"[0.0, 1.0]",[1]
367,ni,DTvec_pct25_180214,104,1110.16,1.591682,0.645511,2.13697,1.85663,1.05409,0.986621,3070.0,22250.0,32590.0,38450.0,46520.0,200.0,350.0,710.0,1470.0,1980.0,param,"[0.45, 4, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,4,0.45,0.5,1,0.0035,"[0.0, 1.0]",[1]
368,ni,DTvec_pct10_180214,105,1087.4,1.591596,1.65759,2.09338,1.8385,1.0938,1.19698,7200.0,21350.0,31610.0,39080.0,56500.0,160.0,310.0,630.0,1310.0,1680.0,param,"[0.45, 4, 0.5, 0.0]",chan,11,mode,TP,,0,,0,1,11,0,TP,4,0.45,0.5,1,0.0035,"[0.0, 1.0]",[1]
369,ni,DTvec_pct25_180214,108,1129.36,1.5524336,1.70093,2.20354,1.84074,0.938574,0.850089,8070.0,23520.0,32870.0,34830.0,41580.0,160.0,310.0,650.0,1310.0,1760.0,param,"[0.5, 4, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,4,0.5,0.5,1,0.0035,"[0.0, 1.0]",[1]
370,ni,DTvec_pct45_180214,110,1106.5,1.5318432,2.1102,2.17705,1.87706,0.864023,0.895743,8950.0,22260.0,32840.0,31680.0,42540.0,160.0,310.0,650.0,1300.0,1700.0,param,"[0.5, 4, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,4,0.5,0.5,1,0.0035,"[0.0, 1.0]",[1]
371,ni,DTvec_pct10_180214,108,1103.27,1.4262348,1.54766,1.94267,1.62,0.974252,1.10544,6720.0,20030.0,28260.0,35120.0,52790.0,160.0,310.0,650.0,1270.0,1660.0,param,"[0.5, 4, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,4,0.5,0.5,1,0.0035,"[0.0, 1.0]",[1]
372,ni,DTvec_dchan_180214,144,1066.25,1.4126612,2.61563,2.49396,1.49771,0.786963,1.08806,13600.0,24290.0,25250.0,27680.0,50310.0,430.0,820.0,1670.0,3270.0,4180.0,param,"[0.4, 2, 0.5, 0.0]",chan,3,mode,HL,,0,,0,1,3,0,HL,2,0.4,0.5,1,0.0035,"[0.0, 1.0]",[1]
373,ni,DTvec_pct25_180214,72,1039.47,1.3915008,0.795253,1.95649,1.50344,0.997067,1.01017,3580.0,18620.0,24710.0,33580.0,45550.0,400.0,720.0,1450.0,2850.0,3680.0,param,"[0.4, 2, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,2,0.4,0.5,1,0.0035,"[0.0, 1.0]",[1]
374,ni,DTvec_dchan_180214,145,1085.35,1.3754988,2.62612,2.53707,1.4364,0.733812,1.16899,13620.0,25030.0,24650.0,26120.0,54280.0,410.0,760.0,1530.0,2990.0,3760.0,param,"[0.4, 2, 0.5, 0.0]",chan,3,mode,TP,,0,,0,1,3,0,TP,2,0.4,0.5,1,0.0035,"[0.0, 1.0]",[1]
375,ni,DTvec_pct45_180214,106,1111.83,1.3109052,-0.173992,1.54666,1.57227,0.931663,0.990384,-810.0,15960.0,27640.0,33450.0,45300.0,220.0,370.0,730.0,1480.0,1940.0,param,"[0.45, 4, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,4,0.45,0.5,1,0.0035,"[0.0, 1.0]",[1]
376,ni,DTvec_dchan_180214,120,1057.29,1.281596,2.44395,2.17147,1.43922,0.679035,0.941818,12910.0,20930.0,24060.0,23250.0,42750.0,650.0,1280.0,2430.0,4870.0,6320.0,param,"[0.25, 2, 0.5, 0.0]",chan,3,mode,HL,,0,,0,1,3,0,HL,2,0.25,0.5,1,0.0035,"[0.0, 1.0]",[1]
377,ni,DTvec_pct25_180214,101,1109.24,1.2772368,0.717282,1.7218,1.36269,0.969502,1.01422,3410.0,17700.0,23900.0,35290.0,47800.0,200.0,370.0,770.0,1570.0,2120.0,param,"[0.4, 4, 0.5, 0.0]",chan,11,mode,TP,,0,,0,1,11,0,TP,4,0.4,0.5,1,0.0035,"[0.0, 1.0]",[1]
378,ni,DTvec_pct25_180214,64,1057.08,1.2728744,0.809901,1.83661,1.45506,0.808821,0.763918,3710.0,17160.0,24320.0,27170.0,34160.0,520.0,980.0,1890.0,3810.0,4960.0,param,"[0.3, 2, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,2,0.3,0.5,1,0.0035,"[0.0, 1.0]",[1]
379,ni,DTvec_pct45_180214,72,1024.68,1.2628364,1.97908,2.2413,1.25789,0.778551,0.97498,9120.0,21050.0,20380.0,26340.0,44160.0,400.0,740.0,1550.0,3010.0,3840.0,param,"[0.4, 2, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,2,0.4,0.5,1,0.0035,"[0.0, 1.0]",[1]
380,ni,DTvec_dchan_180214,209,1213.08,1.2334448,1.42852,1.79547,1.60996,0.575917,0.653528,8600.0,20750.0,30880.0,22890.0,33940.0,210.0,410.0,790.0,1690.0,2180.0,param,"[0.45, 4, 0.5, 0.0]",chan,3,mode,TP,,0,,0,1,3,0,TP,4,0.45,0.5,1,0.0035,"[0.0, 1.0]",[1]
